index,tweet_id,timestamp,source,rating_numerator,rating_denominator,name,Full_text,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,text_len
316,820690176645140481,2017-01-15 17:52:40+00:00,Twitter for iPhone,84.0,70.0,None,The floofs have been released I repeat the floofs have been released.  ,2,West_Highland_white_terrier,0.872064,True,kuvasz,0.0595259,True,Samoyed,0.0373996,True,3311,12471,75
317,820314633777061888,2017-01-14 17:00:24+00:00,Twitter for iPhone,14.0,10.0,None,"We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 

",2,Gordon_setter,0.940724,True,black-and-tan_coonhound,0.0420412,True,Rottweiler,0.00941743,True,575,3412,138
318,820078625395449857,2017-01-14 01:22:35+00:00,Twitter for iPhone,12.0,10.0,None,I've never wanted to go to a camp more in my entire life.  for all on board ,3,school_bus,0.999833,False,cab,0.000159621,False,crane,1.7998e-06,False,6449,20245,80
319,819952236453363712,2017-01-13 17:00:21+00:00,Twitter for iPhone,13.0,10.0,Oliver,"This is Oliver. He has dreams of being a service puppo so he can help his owner.  selfless af

make it happen:
",1,American_Staffordshire_terrier,0.925505,True,Staffordshire_bullterrier,0.0362215,True,Italian_greyhound,0.020411900000000004,True,1209,5432,139
320,819924195358416896,2017-01-13 15:08:56+00:00,Twitter for iPhone,11.0,10.0,None,Here we have a doggo who has messed up. He was hoping you wouldn't notice.  someone help him ,1,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.049176300000000006,False,4977,13165,97
321,819711362133872643,2017-01-13 01:03:12+00:00,Twitter for iPhone,11.0,10.0,Howie,This is Howie. He just bloomed.  revolutionary af ,2,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True,3184,13701,54
322,819588359383371776,2017-01-12 16:54:26+00:00,Twitter for iPhone,13.0,10.0,Jazzy,This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled.  deep breaths Jazzy ,1,Cardigan,0.5479350000000001,True,basenji,0.116442,True,Shetland_sheepdog,0.101681,True,2036,9845,111
323,819347104292290561,2017-01-12 00:55:47+00:00,Twitter for iPhone,12.0,10.0,Anna,Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both  would snug simultaneously ,3,Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True,1234,7384,121
324,819227688460238848,2017-01-11 17:01:16+00:00,Twitter for iPhone,12.0,10.0,Finn,This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af.  would give number to ,1,Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,6897,23602,103
325,819006400881917954,2017-01-11 02:21:57+00:00,Twitter for iPhone,14.0,10.0,Sunny,This is Sunny. She was also a very good First Doggo.  would also be an absolute honor to pet ,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,19407,46300,97
326,819004803107983360,2017-01-11 02:15:36+00:00,Twitter for iPhone,14.0,10.0,Bo,This is Bo. He was a very good First Doggo.  would be an absolute honor to pet ,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,37744,88869,83
327,818627210458333184,2017-01-10 01:15:10+00:00,Twitter for iPhone,13.0,10.0,Wafer,Meet Wafer. He represents every fiber of my being.  very good dog ,1,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,7723,22898,70
328,818614493328580609,2017-01-10 00:24:38+00:00,Twitter for iPhone,12.0,10.0,Bear,This is Bear. He's a passionate believer of the outdoors. Leaves excite him.  would hug softly ,4,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True,2634,10068,99
329,818536468981415936,2017-01-09 19:14:36+00:00,Twitter for iPhone,11.0,10.0,Tom,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too.  would push ,1,swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False,2528,11160,127
330,818259473185828864,2017-01-09 00:53:55+00:00,Twitter for iPhone,12.0,10.0,Florence,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you.  ,1,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True,2336,11282,96
331,818145370475810820,2017-01-08 17:20:31+00:00,Twitter for iPhone,11.0,10.0,Autumn,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere.  ,1,golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True,2637,12583,82
332,817827839487737858,2017-01-07 20:18:46+00:00,Twitter for iPhone,13.0,10.0,Buddy,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical.  empowering af (vid by Brittany Gaunt) ,1,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,27759,52976,116
333,817777686764523521,2017-01-07 16:59:28+00:00,Twitter for iPhone,13.0,10.0,Dido,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple.""  (IG: didodoggo) ",1,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True,2760,10989,140
334,817536400337801217,2017-01-07 01:00:41+00:00,Twitter for iPhone,12.0,10.0,Eugene,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both  would pet at same time ",2,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,3052,12044,143
335,817423860136083457,2017-01-06 17:33:29+00:00,Twitter for iPhone,13.0,10.0,Ken,This is Ken. His cheeks are magic.  (IG: ken_shiba) ,1,ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True,15147,34729,56
336,817415592588222464,2017-01-06 17:00:38+00:00,Twitter for iPhone,11.0,10.0,Strudel,"Meet Strudel. He's rather h*ckin pupset that your clothes clash.  click the link to see how u can help Strudel

",1,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,975,5732,140
337,817171292965273600,2017-01-06 00:49:53+00:00,Twitter for iPhone,13.0,10.0,Tebow,This is Tebow. He kindly requests that you put down the coffee and play with him.  such a good boy ,1,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.07787899999999999,True,2074,8968,103
338,817120970343411712,2017-01-05 21:29:55+00:00,Twitter for iPhone,13.0,10.0,None,Name a more iconic quartet... I'll wait.  for all ,1,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,2671,12502,54
339,817056546584727552,2017-01-05 17:13:55+00:00,Twitter for iPhone,11.0,10.0,Chloe,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho.  ,1,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,1684,8796,107
340,816816676327063552,2017-01-05 01:20:46+00:00,Twitter for iPhone,12.0,10.0,Timber,This is Timber. He misses Christmas. Specifically the presents part.  cheer pup Timber ,1,malamute,0.668164,True,Pembroke,0.105033,True,Siberian_husky,0.077875,True,2085,10248,91
341,816697700272001025,2017-01-04 17:27:59+00:00,Twitter for iPhone,12.0,10.0,Binky,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well.  would snug well ,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.047607800000000006,True,2252,10026,99
342,816450570814898180,2017-01-04 01:05:59+00:00,Twitter for iPhone,13.0,10.0,Moose,Meet Moose. He doesn't want his friend to go back to college.  looks like you're staying home John ,1,web_site,0.35285700000000003,False,envelope,0.0601072,False,nail,0.0312909,False,8313,31263,103
343,816336735214911488,2017-01-03 17:33:39+00:00,Twitter for iPhone,11.0,10.0,Dudley,This is Dudley. He found a flower and now he's a queen.  would be an honor to pet ,1,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,1999,8823,86
344,816091915477250048,2017-01-03 01:20:49+00:00,Twitter for iPhone,12.0,10.0,Comet,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him.  would pet well ,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,2202,9142,91
345,815990720817401858,2017-01-02 18:38:42+00:00,Twitter for iPhone,11.0,10.0,Jack,"Meet Jack. He's one of the rare doggos that doesn't mind baths.  click the link to see how you can help Jack!

",1,Chihuahua,0.428756,True,miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True,1055,5080,139
346,815966073409433600,2017-01-02 17:00:46+00:00,Twitter for iPhone,13.0,10.0,None,Here's a pupper with squeaky hiccups. Please enjoy.  ,1,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,8692,22953,57
347,815736392542261248,2017-01-02 01:48:06+00:00,Twitter for iPhone,11.0,10.0,Akumi,This is Akumi. It's his birthday. He received many lickable gifts.  happy h*ckin birthday ,3,Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True,2333,10097,94
348,815639385530101762,2017-01-01 19:22:38+00:00,Twitter for iPhone,12.0,10.0,Titan,This is Titan. His nose is quite chilly. Requests to return to the indoors.  would boop to warm ,1,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True,1690,8432,100
349,815390420867969024,2017-01-01 02:53:20+00:00,Twitter for iPhone,13.0,10.0,None,Happy New Year from the squad!  for all ,1,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False,3911,10620,44
350,814986499976527872,2016-12-31 00:08:17+00:00,Twitter for iPhone,11.0,10.0,Cooper,This is Cooper. Someone attacked him with a sharpie. Poor pupper.  nifty tongue slip tho ,1,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,1315,7850,93
351,814638523311648768,2016-12-30 01:05:33+00:00,Twitter for iPhone,12.0,10.0,Olivia,This is Olivia. She's a passionate advocate of candid selfies.  would boop shnoop ,2,golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.035439599999999995,True,2775,11554,86
352,814530161257443328,2016-12-29 17:54:58+00:00,Twitter for iPhone,12.0,10.0,Alf,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it.  would pet well ,1,miniature_poodle,0.626913,True,toy_poodle,0.26558200000000004,True,soft-coated_wheaten_terrier,0.0416142,True,1912,8876,112
353,814153002265309185,2016-12-28 16:56:16+00:00,Twitter for iPhone,12.0,10.0,Oshie,This is Oshie. He's ready to party. Bought that case himself.  someone tell Oshie it's Wednesday morning ,1,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.07247469999999999,True,8931,29543,109
354,813910438903693312,2016-12-28 00:52:25+00:00,Twitter for iPhone,11.0,10.0,Chubbs,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo.  would assist ,1,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True,1922,9535,93
355,813812741911748608,2016-12-27 18:24:12+00:00,Twitter for iPhone,14.0,10.0,Gary,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher.  RIP ",1,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True,14363,37352,139
356,813800681631023104,2016-12-27 17:36:16+00:00,Twitter for iPhone,12.0,10.0,Sky,This is Sky. She's learning how to roll her R's.  cultured af ,1,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,1812,8543,66
357,813217897535406080,2016-12-26 03:00:30+00:00,Twitter for iPhone,13.0,10.0,Atlas,Here is Atlas. He went all out this year.  downright magical af ,1,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_white_terrier,0.0356671,True,7506,19131,68
358,813202720496779264,2016-12-26 02:00:11+00:00,Twitter for iPhone,11.0,10.0,None,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch.  ,1,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,1855,9469,112
359,813187593374461952,2016-12-26 01:00:05+00:00,Twitter for iPhone,13.0,10.0,None,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you...  ,1,golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,4491,20407,107
360,813172488309972993,2016-12-26 00:00:03+00:00,Twitter for iPhone,12.0,10.0,Eleanor,This is Eleanor. She winks like she knows many things that you don't.  ,1,doormat,0.954844,False,golden_retriever,0.0261931,True,cocker_spaniel,0.00438598,True,1981,9524,75
361,813157409116065792,2016-12-25 23:00:08+00:00,Twitter for iPhone,12.0,10.0,Layla,This is Layla. It is her first Christmas. She got to be one of the presents.  I wish my presents would bark ,2,Siamese_cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,2274,7979,112
362,813142292504645637,2016-12-25 22:00:04+00:00,Twitter for iPhone,13.0,10.0,None,Everybody stop what you're doing and look at this dog with her tiny Santa hat.  ,3,beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True,2446,8695,84
363,813127251579564032,2016-12-25 21:00:18+00:00,Twitter for iPhone,11.0,10.0,None,Here's an anonymous doggo that appears to be very done with Christmas.  cheer up pup ,1,Norwegian_elkhound,0.432416,True,whippet,0.374223,True,Siberian_husky,0.032462599999999994,True,3227,12160,89
364,813112105746448384,2016-12-25 20:00:07+00:00,Twitter for iPhone,12.0,10.0,Toby,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined.  it'll be ok Toby ,1,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,2822,10584,100
365,813096984823349248,2016-12-25 19:00:02+00:00,Twitter for iPhone,11.0,10.0,Rocky,This is Rocky. He got triple-doggo-dared. Stuck af.  someone help him ,1,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.08696430000000001,True,3715,10827,74
366,813081950185472002,2016-12-25 18:00:17+00:00,Twitter for iPhone,11.0,10.0,Baron,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf.  would pat head approvingly ,2,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,2848,10135,112
367,813066809284972545,2016-12-25 17:00:08+00:00,Twitter for iPhone,12.0,10.0,Tyr,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time.  hurry up pup ,1,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,2006,8170,115
368,813051746834595840,2016-12-25 16:00:16+00:00,Twitter for iPhone,13.0,10.0,Bauer,This is Bauer. He had nothing to do with the cookies that disappeared.  very good boy ,1,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True,7576,21514,90
369,812781120811126785,2016-12-24 22:04:54+00:00,Twitter for iPhone,10.0,10.0,Swagger,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today.  ,1,bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True,1964,7774,101
370,812709060537683968,2016-12-24 17:18:34+00:00,Twitter for iPhone,12.0,10.0,Brandi,This is Brandi and Harley. They are practicing their caroling for later. Both  festive af ,1,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True,1474,6797,94
371,812503143955202048,2016-12-24 03:40:19+00:00,Twitter for iPhone,13.0,10.0,None,"I'm happy to inform you all that Jake is in excellent hands.  for him and his new family 
",2,loupe,0.546856,False,web_site,0.345298,False,bubble,0.0105279,False,1257,6229,118
372,812466873996607488,2016-12-24 01:16:12+00:00,Twitter for iPhone,12.0,10.0,Mary,This is Mary. She's desperately trying to recreate her Coachella experience.    downright h*ckin adorable ,1,bath_towel,0.0998035,False,pillow,0.0923181,False,Great_Dane,0.0782055,True,1993,8181,110
373,812372279581671427,2016-12-23 19:00:19+00:00,Twitter for iPhone,13.0,10.0,Moe,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas.  inspirational af ,2,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.08778810000000001,True,Labrador_retriever,0.0832747,True,3777,14041,103
374,811985624773361665,2016-12-22 17:23:53+00:00,Twitter for iPhone,11.0,10.0,Ted,Say hello to Ted. He accidentally opened the front facing camera.  h*ckin unpupared ,1,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False,1445,7455,88
375,811744202451197953,2016-12-22 01:24:33+00:00,Twitter for iPhone,13.0,10.0,Halo,This is Halo. She likes watermelon.  ,1,Pekinese,0.386082,True,Labrador_retriever,0.202862,True,golden_retriever,0.170487,True,1639,7749,41
376,811627233043480576,2016-12-21 17:39:46+00:00,Twitter for iPhone,10.0,10.0,Augie,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still  would forgive then pet ,1,beagle,0.39628,True,Pembroke,0.049561900000000006,True,wire-haired_fox_terrier,0.046349199999999986,True,3175,13116,103
377,811386762094317568,2016-12-21 01:44:13+00:00,Twitter for iPhone,11.0,10.0,Craig,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper.  someone help him ,1,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,6567,21499,112
378,810984652412424192,2016-12-19 23:06:23+00:00,Twitter for iPhone,24.0,7.0,Sam,"Meet Sam. She smiles  &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
",1,golden_retriever,0.8713420000000001,True,Tibetan_mastiff,0.0367077,True,Labrador_retriever,0.025823200000000004,True,1478,5488,143
379,810896069567610880,2016-12-19 17:14:23+00:00,Twitter for iPhone,11.0,10.0,Hunter,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat.  you're fine Hunter, everything's fine ",1,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.08231820000000001,True,curly-coated_retriever,0.0674605,True,1821,9274,127
380,810657578271330305,2016-12-19 01:26:42+00:00,Twitter for iPhone,11.0,10.0,Pavlov,This is Pavlov. His floatation device has failed him. He's quite pupset about it.  would rescue ,1,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True,2736,11272,100
381,810284430598270976,2016-12-18 00:43:57+00:00,Twitter for iPhone,13.0,10.0,Phil,This is Phil. He's a father. A very good father too.  everybody loves Phil ,1,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.028961700000000007,True,11664,36259,79
382,810254108431155201,2016-12-17 22:43:27+00:00,Twitter for iPhone,12.0,10.0,Gus,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus.  would boop then pet ",1,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True,3467,15105,118
383,809920764300447744,2016-12-17 00:38:52+00:00,Twitter for iPhone,10.0,10.0,None,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still  would console ",1,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,4059,15943,116
384,809448704142938112,2016-12-15 17:23:04+00:00,Twitter for iPhone,12.0,10.0,None,"I call this one ""A Blep by the Sea""  ",1,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.13431700000000002,True,English_springer,0.0736971,True,1506,7125,41
385,809220051211603969,2016-12-15 02:14:29+00:00,Twitter for iPhone,12.0,10.0,Kyro,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still  would pet passionately ,1,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True,5782,20483,126
386,809084759137812480,2016-12-14 17:16:53+00:00,Twitter for iPhone,11.0,10.0,Wallace,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry.  not pupset, just disappointed ",1,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,Labrador_retriever,0.011761,True,3626,13609,136
387,808838249661788160,2016-12-14 00:57:20+00:00,Twitter for iPhone,13.0,10.0,Ito,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors.  incredibly h*ckin responsible ,1,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,3132,10384,116
388,808733504066486276,2016-12-13 18:01:07+00:00,Twitter for iPhone,12.0,10.0,None,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge.  would rescue ,1,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True,2230,8143,98
389,808501579447930884,2016-12-13 02:39:32+00:00,Twitter for iPhone,12.0,10.0,Koda,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed.  ,2,Airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True,2685,11622,105
390,808106460588765185,2016-12-12 00:29:28+00:00,Twitter for iPhone,12.0,10.0,None,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both  would pet at same time ,1,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True,2276,9031,120
391,808001312164028416,2016-12-11 17:31:39+00:00,Twitter for iPhone,12.0,10.0,Cooper,This is Cooper. He likes to stick his tongue out at you and then laugh about it.  quite the jokester ,1,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.028852600000000006,True,3640,12899,105
392,807621403335917568,2016-12-10 16:22:02+00:00,Twitter for iPhone,14.0,10.0,Ollie,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write.  we will miss you Ollie ,3,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,3749,15000,137
393,807106840509214720,2016-12-09 06:17:20+00:00,Twitter for iPhone,13.0,10.0,Stephan,This is Stephan. He just wants to help.  such a good boy ,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,toy_terrier,0.0770081,True,57246,121747,61
394,807010152071229440,2016-12-08 23:53:08+00:00,Twitter for iPhone,12.0,10.0,Lennon,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable.  would definitely boop that shnoop ,1,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True,3976,13428,123
395,806629075125202948,2016-12-07 22:38:52+00:00,Twitter for iPhone,13.0,10.0,None,"""Good afternoon class today we're going to learn what makes a good boy so good""  ",2,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,35797,76957,85
396,806542213899489280,2016-12-07 16:53:43+00:00,Twitter for iPhone,11.0,10.0,Waffles,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty.  tragic af ,1,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True,2429,10510,99
397,806219024703037440,2016-12-06 19:29:28+00:00,Twitter for iPhone,11.0,10.0,incredibly,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating...  ,1,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True,1224,6609,123
398,805932879469572096,2016-12-06 00:32:26+00:00,Twitter for iPhone,12.0,10.0,Major,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented.  ,1,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,1977,8511,125
399,805826884734976000,2016-12-05 17:31:15+00:00,Twitter for iPhone,12.0,10.0,Duke,This is Duke. He is not a fan of the pupporazzi.  ,1,Siberian_husky,0.248926,True,American_Staffordshire_terrier,0.0983133,True,Eskimo_dog,0.0801885,True,1884,6752,54
400,805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,13.0,10.0,Zeke,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers.  RIP Zeke ,1,malinois,0.643147,True,German_shepherd,0.186642,True,Border_terrier,0.109345,True,1714,5913,138
401,805487436403003392,2016-12-04 19:02:24+00:00,Twitter for iPhone,12.0,10.0,Sansa,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both  h*ckin romantic af ",3,shield,0.58783,False,barrel,0.0901799,False,sundial,0.06919860000000001,False,2600,9043,137
402,805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,12.0,10.0,Shooter,This is Shooter. He's doing quite the snowy zoom.  ,1,Pembroke,0.244705,True,Rhodesian_ridgeback,0.180461,True,Cardigan,0.0946637,True,1770,8035,55
403,804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,12.0,10.0,Django,This is Django. He accidentally opened the front facing camera. Did him quite the frighten.  ,1,Tibetan_mastiff,0.91579,True,German_shepherd,0.0624797,True,Leonberg,0.00829749,True,3936,14077,97
404,804026241225523202,2016-11-30 18:16:08+00:00,Twitter for iPhone,13.0,10.0,Bo,This is Bo. He's going to make me cry.  please get off the bus for him Carly ,1,web_site,0.492709,False,envelope,0.0505658,False,guillotine,0.0152969,False,16673,45843,81
405,803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,12.0,10.0,Diogi,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo.  would pet until dry ,2,miniature_pinscher,0.817066,True,redbone,0.0597065,True,Irish_terrier,0.0341952,True,2833,10352,106
406,803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,13.0,10.0,None,Pupper hath acquire enemy.  ,1,Labrador_retriever,0.372776,True,golden_retriever,0.343666,True,Great_Pyrenees,0.0672423,True,4272,11263,32
407,803380650405482500,2016-11-28 23:30:47+00:00,Twitter for iPhone,12.0,10.0,Sonny,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it.  ,1,bookcase,0.890601,False,entertainment_center,0.019287400000000003,False,file,0.00948954,False,1921,7987,94
408,803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,11.0,10.0,Winston,This is Winston. His selfie game is legendary. Will steal your girl with a single snap.  handsome as h*ck ,1,Pembroke,0.457086,True,chow,0.30780100000000005,True,golden_retriever,0.0499882,True,2533,10323,110
409,802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,12.0,10.0,Marley,This is Marley. She's having a ruff day. Pretty pupset.  would assist ,1,chow,0.944032,True,golden_retriever,0.0172398,True,Pomeranian,0.0120848,True,2072,9285,74
410,802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,12.0,10.0,Winnie,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming.  would pet with caution ,1,golden_retriever,0.610171,True,Labrador_retriever,0.173252,True,cocker_spaniel,0.163257,True,2584,9195,107
411,802323869084381190,2016-11-26 01:31:31+00:00,Twitter for iPhone,13.0,10.0,Severus,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan.  h*ckin helpful ,4,home_theater,0.765069,False,television,0.203578,False,entertainment_center,0.0186435,False,6012,16681,127
412,802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,12.0,10.0,Loki,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today.  what a puppo ,2,Eskimo_dog,0.482498,True,Siberian_husky,0.335774,True,malamute,0.134589,True,2700,9335,132
413,801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,12.0,10.0,Ronnie,This is Ronnie. He hopes you're having a great day. Nifty tongue slip.  would pat head approvingly ,1,Staffordshire_bullterrier,0.327887,True,American_Staffordshire_terrier,0.271916,True,Labrador_retriever,0.247619,True,1759,7965,103
